Brand,Model,Year,Title,BodyType,Doors,Seats,Kilometres,FuelType,Transmission,DriveType,Cylinders,EngineLiters,Fuel100KM,UsedOrNew,Color,City,State,Price
Toyota,Camry,2021,2021 Toyota Camry Ascent Hybrid,Sedan,4,5,53920.0,Hybrid,Automatic,Front,4.0,2.5,4.5,USED,Silver,Busselton,WA,38990.0
Holden,Captiva,2016,2016 Holden Captiva 5 LS (fwd),SUV,4,5,128001.0,Unleaded,Automatic,Front,4.0,2.4,8.8,USED,Silver,Wangara,WA,12990.0
Ford,Ranger,2016,2016 Ford Ranger XL 2.2 (4X4),Ute / Tray,4,5,99839.0,Diesel,Automatic,4WD,4.0,2.2,8.1,USED,White,Wangara,WA,30999.0
Suzuki,Baleno,2021,2021 Suzuki Baleno GL,Hatchback,4,5,42507.0,Unleaded,Automatic,Front,4.0,1.4,5.4,USED,White,Edgewater,WA,18990.0
Mitsubishi,Triton,2019,2019 Mitsubishi Triton GLS (4X4),Ute / Tray,4,5,115010.0,Diesel,Automatic,4WD,4.0,2.4,8.6,USED,White,Wangara,WA,39970.0
Toyota,Landcruiser,2018,2018 Toyota Landcruiser Prado GXL (4X4),SUV,4,7,117922.0,Diesel,Manual,4WD,4.0,2.8,7.9,USED,White,Wangara,WA,59990.0
Nissan,X-Trail,2020,2020 Nissan X-Trail ST (2WD),SUV,4,5,54776.0,Unleaded,Automatic,Front,4.0,2.5,7.9,USED,Silver,Busselton,WA,31990.0
Ssangyong,Musso,2020,2020 Ssangyong Musso Ultimate,Ute / Tray,4,5,70561.0,Diesel,Automatic,4WD,4.0,2.2,8.6,USED,Black,Wangara,WA,34777.0
Jeep,Wrangler,2022,2022 Jeep Wrangler Unlimited Night Eagle (4X4),SUV,4,5,10128.0,Unleaded,Automatic,4WD,6.0,3.6,9.7,USED,White,Wangara,WA,75850.0
Holden,Commodore,2013,2013 Holden Commodore SV6,Sedan,4,5,92095.0,Unleaded,Automatic,Rear,6.0,3.6,9.5,USED,Red,Edgewater,WA,21998.0
Toyota,RAV4,2015,2015 Toyota RAV4 GX (2WD),SUV,4,5,82159.0,Unleaded,Automatic,Front,4.0,2.0,7.4,USED,Red,Clarkson,WA,23888.0
Toyota,Hilux,2019,2019 Toyota Hilux SR (4X4),Ute / Tray,2,2,112184.0,Diesel,Manual,4WD,4.0,2.8,8.1,USED,White,Busselton,WA,54990.0
Suzuki,Swift,2015,2015 Suzuki Swift GL Navigator,Hatchback,5,5,93770.0,Unleaded,Automatic,Front,4.0,1.4,6.2,USED,White,Wangara,WA,14999.0
Toyota,RAV4,2012,2012 Toyota RAV4 Cruiser (2WD),SUV,4,5,217255.0,Unleaded,Automatic,Front,4.0,2.4,9.6,USED,Black,Wangara,WA,15990.0
Nissan,370Z,2015,2015 Nissan 370Z,Coupe,2,2,55123.0,Premium,Automatic,Rear,6.0,3.7,10.4,USED,Black,Wangara,WA,37999.0
Chrysler,300,2012,2012 Chrysler 300 Limited,Sedan,4,5,175774.0,Diesel,Automatic,Rear,6.0,3.0,7.1,USED,Grey,Edgewater,WA,19998.0
Jeep,Grand,2011,2011 Jeep Grand Cherokee Overland (4X4),SUV,4,5,93983.0,Premium,Automatic,AWD,8.0,5.7,14.1,USED,Grey,Wangara,WA,25999.0
Lexus,RX350,2009,2009 Lexus RX350 Sports Luxury,SUV,4,5,260000.0,Premium,Automatic,4WD,6.0,3.5,10.8,USED,Grey,Wangara,WA,13990.0
Holden,Commodore,2011,2011 Holden Commodore SS-V,Sedan,4,5,189474.0,Premium,Manual,Rear,8.0,6.0,14.6,USED,Blue,Wangara,WA,24999.0
Ford,Falcon,2005,2005 Ford Falcon XR8,Sedan,4,5,177000.0,Unleaded,Manual,Rear,8.0,5.4,12.5,USED,Black,Wangara,WA,21990.0
Toyota,Landcruiser,2006,2006 Toyota Landcruiser Prado GXL (4X4),SUV,4,8,365000.0,Diesel,Automatic,4WD,4.0,3.0,12.6,USED,Silver,Wangara,WA,18990.0
Toyota,Kluger,2014,2014 Toyota Kluger GX (4X4),SUV,4,7,184455.0,Unleaded,Automatic,AWD,6.0,3.5,10.6,USED,Silver,Wangara,WA,25990.0
Kia,Cerato,2016,2016 Kia Cerato S (AV),Hatchback,5,5,135094.0,Unleaded,Automatic,Front,4.0,2.0,7.1,USED,Black,Wangara,WA,15998.0
Jeep,Wrangler,2010,2010 Jeep Wrangler Renegade (4X4),SUV,2,4,89456.0,Unleaded,Manual,4WD,6.0,3.8,11.5,USED,White,Wangara,WA,22990.0
Toyota,FJ,2012,2012 Toyota FJ Cruiser,SUV,4,5,379973.0,Premium,Automatic,4WD,6.0,4.0,11.4,USED,White,Wangara,WA,22990.0
Nissan,Navara,2014,2014 Nissan Navara ST (4X4),Ute / Tray,4,5,172899.0,Diesel,Manual,4WD,4.0,2.5,9.8,USED,White,Wangara,WA,19990.0
Mitsubishi,Pajero,2011,2011 Mitsubishi Pajero GLS LWB (4X4),SUV,4,7,216328.0,Diesel,Automatic,4WD,4.0,3.2,9.2,USED,White,Wangara,WA,24990.0
Subaru,Forester,2020,2020 Subaru Forester 2.0E-L Hybrid (awd),SUV,4,5,61202.0,Hybrid,Automatic,AWD,4.0,2.0,6.7,USED,Grey,Edgewater,WA,35998.0
BMW,328I,2013,2013 BMW 328I,Sedan,4,5,147926.0,Premium,Automatic,Rear,4.0,2.0,6.3,USED,Blue,Wangara,WA,24990.0
Honda,Civic,2019,2019 Honda Civic Type R,Hatchback,5,4,68602.0,Premium,Manual,Front,4.0,2.0,8.8,USED,Black,Wangara,WA,49990.0
Ford,Mondeo,2018,2018 Ford Mondeo Ambiente,Hatchback,5,5,73078.0,Diesel,Automatic,Front,4.0,2.0,5.1,USED,White,Wangara,WA,19990.0
Mazda,MX-5,2015,2015 Mazda MX-5 GT,Convertible,2,2,69100.0,Premium,Automatic,Rear,4.0,1.5,6.4,USED,Red,Wangara,WA,29999.0
Mazda,CX-5,2022,2022 Mazda CX-5 Touring Active (awd),SUV,4,5,16755.0,Unleaded,Automatic,AWD,4.0,2.5,7.5,USED,Grey,Wangara,WA,41999.0
Holden,Colorado,2018,2018 Holden Colorado Z71 (4X4),Ute / Tray,4,5,80104.0,Diesel,Automatic,4WD,4.0,2.8,9.1,USED,Red,Wangara,WA,43999.0
Land,Rover,2016,2016 Land Rover Range Rover Sport 5.0 V8 SC A/B Dynamic,SUV,4,5,117126.0,Premium,Automatic,AWD,8.0,5.0,13.8,USED,White,Wangara,WA,79797.0
Hyundai,Accent,2019,2019 Hyundai Accent Sport,Hatchback,5,5,37610.0,Unleaded,Automatic,Front,4.0,1.6,6.6,USED,White,Wonthella,WA,19999.0
Isuzu,D-MAX,2016,2016 Isuzu D-MAX LS-M HI-Ride (4X4),Ute / Tray,4,5,101151.0,Diesel,Automatic,4WD,4.0,3.0,8.1,USED,White,Webberton,WA,38990.0
Ford,Ranger,2019,2019 Ford Ranger Raptor 2.0 (4X4),Ute / Tray,4,5,90533.0,Diesel,Automatic,4WD,4.0,2.0,8.2,USED,Blue,Beresford,WA,63800.0
Ford,Falcon,2011,2011 Ford Falcon XR6,Sedan,4,5,129130.0,Unleaded,Automatic,Rear,6.0,4.0,9.9,USED,Black,Wonthella,WA,19999.0
Toyota,HiAce,2019,2019 Toyota HiAce LWB,Commercial,4,2,179880.0,Diesel,Automatic,Rear,4.0,2.8,8.2,USED,White,Five Dock,NSW,42990.0
Toyota,Hiace,2017,2017 Toyota Hiace Slwb,Commercial,4,2,247951.0,Diesel,Automatic,Rear,4.0,3.0,9.2,USED,White,Five Dock,NSW,36990.0
Toyota,Yaris,2011,2011 Toyota Yaris YR,Hatchback,5,5,99300.0,Unleaded,Automatic,Front,4.0,1.3,6.5,USED,Grey,Castle Hill,NSW,17990.0
Hyundai,I30,2022,2022 Hyundai I30 N Premium With Sunroof,Sedan,4,5,2001.0,Premium,Automatic,Front,4.0,2.0,8.2,DEMO,Grey,Kings Park,NSW,55888.0
Ford,Ranger,2015,2015 Ford Ranger XLT 3.2 (4X4),Ute / Tray,4,5,165454.0,Diesel,Automatic,4WD,5.0,3.2,9.2,USED,White,Saint Marys,NSW,32888.0
Honda,Accord,2009,2009 Honda Accord Euro Euro,Sedan,4,5,150001.0,Premium,Automatic,Front,4.0,2.4,8.9,USED,Grey,Minto,NSW,12999.0
Land,Rover,2013,2013 Land Rover Range Rover Evoque TD4 Dynamic,SUV,5,5,121100.0,Diesel,Automatic,AWD,4.0,2.2,5.7,USED,White,Rozelle,NSW,31800.0
Nissan,Qashqai,2018,2018 Nissan Qashqai ST,SUV,4,5,58999.0,Unleaded,Automatic,Front,4.0,2.0,6.9,USED,White,Pennant Hills,NSW,25800.0
Audi,Q7,2008,2008 Audi Q7 3.0 TDI Quattro,SUV,4,5,163107.0,Diesel,Automatic,AWD,6.0,3.0,10.5,USED,Black,Minchinbury,NSW,16995.0
Mazda,3,2018,2018 Mazda 3 Maxx Sport,Hatchback,5,5,139723.0,Unleaded,Automatic,Front,4.0,2.0,5.8,USED,White,Stanmore,NSW,19490.0
Hyundai,I30,2012,2012 Hyundai I30 Premium,Hatchback,5,5,47850.0,Unleaded,Automatic,Front,4.0,1.8,6.9,USED,Silver,Liverpool,NSW,19990.0
Hyundai,I30,2016,2016 Hyundai I30 Active,Hatchback,5,5,72363.0,Unleaded,Automatic,Front,4.0,1.8,7.3,USED,White,Liverpool,NSW,19990.0
Volkswagen,Tiguan,2018,2018 Volkswagen Tiguan 140 TDI Highline,SUV,4,5,102563.0,Diesel,Automatic,AWD,4.0,2.0,5.9,USED,Black,Blacktown,NSW,33880.0
Toyota,HiAce,2019,2019 Toyota HiAce Commuter (12 Seats),People Mover,3,12,68410.0,Diesel,Automatic,Rear,4.0,2.8,9.5,USED,White,Five Dock,NSW,71990.0
Toyota,Hilux,2017,2017 Toyota Hilux SR,Ute / Tray,4,5,124497.0,Unleaded,Automatic,Rear,6.0,4.0,11.5,USED,White,Granville,NSW,31999.0
Bentley,Continental,2015,2015 Bentley Continental GT V8 S,Coupe,2,4,53266.0,Premium,Automatic,AWD,8.0,4.0,10.5,USED,,Rozelle,NSW,199900.0
Mercedes-Benz,CLA,2020,2020 Mercedes-Benz CLA 250 4Matic,Sedan,4,5,61693.0,Premium,Automatic,AWD,4.0,2.0,6.7,USED,White,Rozelle,NSW,56800.0
Subaru,Impreza,2013,2013 Subaru Impreza 2.0I (awd),Hatchback,5,5,150000.0,Unleaded,Automatic,AWD,4.0,2.0,6.8,USED,,Liverpool,NSW,9999.0
Toyota,Kluger,2023,2023 Toyota Kluger Grande Hybrid AWD,SUV,5,7,37.0,Hybrid,Automatic,AWD,4.0,2.5,5.6,USED,Black,Smeaton Grange,NSW,89990.0
Land,Rover,2014,2014 Land Rover Range Rover Sport 3.0 SDV6 Autobiography,SUV,4,5,191825.0,Diesel,Automatic,AWD,6.0,3.0,7.5,USED,White,Cabramatta,NSW,54990.0
Ford,Kuga,2014,2014 Ford Kuga Ambiente (awd),SUV,4,5,86655.0,Premium,Automatic,AWD,4.0,1.6,7.7,USED,Brown,North Narrabeen,NSW,18990.0
Toyota,Hilux,2009,2009 Toyota Hilux SR,Ute / Tray,4,5,259000.0,Unleaded,Automatic,Rear,6.0,4.0,12.1,USED,Grey,Lidcombe,NSW,12990.0
Hyundai,Santa,2016,2016 Hyundai Santa FE Highlander Crdi (4X4),SUV,4,7,79308.0,Diesel,Automatic,AWD,4.0,2.2,7.8,USED,Grey,Greenacre,NSW,33800.0
Holden,Cruze,2014,2014 Holden Cruze CD,Wagon,4,5,154070.0,Unleaded,Automatic,Front,4.0,1.8,7.4,USED,White,Croydon,NSW,9990.0
Holden,Colorado,2013,2013 Holden Colorado LX (4X4),Ute / Tray,2,2,123905.0,Diesel,Manual,4WD,4.0,2.8,8.1,USED,,Minchinbury,NSW,24995.0
Audi,A1,2011,2011 Audi A1 1.4 Tfsi Ambition,Hatchback,3,4,166218.0,Premium,Manual,Front,4.0,1.4,5.3,USED,Black,Saint Marys,NSW,10888.0
Audi,A3,2013,2013 Audi A3 Sportback 1.8 Tfsi Ambition,Hatchback,5,5,64111.0,Premium,Automatic,Front,4.0,1.8,5.6,USED,Black,Glebe,NSW,19950.0
Subaru,Liberty,2017,2017 Subaru Liberty 2.5I,Sedan,4,5,111200.0,Premium,Automatic,AWD,4.0,2.5,7.3,USED,White,Granville,NSW,20900.0
Mitsubishi,Triton,2015,2015 Mitsubishi Triton GLX (4X4),Ute / Tray,4,5,224000.0,Diesel,Manual,4WD,4.0,2.4,7.2,USED,White,Lidcombe,NSW,18500.0
Nissan,Pathfinder,2015,2015 Nissan Pathfinder TI (4X4),SUV,4,7,92420.0,Premium,Automatic,4WD,6.0,3.5,10.2,USED,Black,Brookvale,NSW,29990.0
Porsche,Cayenne,2004,2004 Porsche Cayenne S,SUV,4,5,139190.0,Premium,Automatic,AWD,8.0,4.5,14.9,USED,Black,Punchbowl,NSW,21600.0
Great,Wall,2013,2013 Great Wall V240 (4X2),Ute / Tray,2,2,199997.0,Unleaded,Manual,Rear,4.0,2.4,10.7,USED,White,Haberfield,NSW,7992.0
Mini,Cooper,2004,2004 Mini Cooper,Hatchback,2,4,190380.0,Unleaded,Automatic,Front,4.0,1.6,7.7,USED,Gold,Minchinbury,NSW,9995.0
Mazda,CX-5,2022,2022 Mazda CX-5 Maxx Sport (fwd),SUV,4,5,827.0,Unleaded,Automatic,Front,4.0,2.5,7.5,DEMO,Gold,Stanmore,NSW,42288.0
Mini,Countryman,2013,2013 Mini Countryman Cooper D,SUV,4,4,213779.0,Diesel,Automatic,Front,4.0,2.0,5.6,USED,White,Campbelltown,NSW,11750.0
Holden,Cruze,2013,2013 Holden Cruze SRI,Sedan,4,5,178698.0,Unleaded,Automatic,Front,4.0,1.4,6.9,USED,Grey,Richmond,NSW,7990.0
Ford,Ranger,2019,2019 Ford Ranger XL 3.2 (4X4),Ute / Tray,4,4,166220.0,Diesel,Automatic,4WD,5.0,3.2,8.2,USED,White,Granville,NSW,35999.0
BMW,320D,2014,2014 BMW 320D,Sedan,4,5,113134.0,Diesel,Automatic,Rear,4.0,2.0,4.5,USED,Silver,Saint Marys,NSW,26888.0
Isuzu,D-MAX,2016,2016 Isuzu D-MAX SX (4X4),Ute / Tray,2,4,179008.0,Diesel,Manual,4WD,4.0,3.0,8.2,USED,White,Bankstown,NSW,29990.0
Kia,Carnival,2018,2018 Kia Carnival S,Wagon,4,8,63215.0,Unleaded,Automatic,Front,6.0,3.3,11.6,USED,Silver,Arncliffe,NSW,34880.0
Audi,Q2,2019,2019 Audi Q2 35 Tfsi Design (1.4 Tfsi),SUV,4,5,38049.0,Premium,Automatic,Front,4.0,1.4,5.3,USED,Grey,Zetland,NSW,37880.0
Mazda,CX-5,2023,2023 Mazda CX-5 Maxx Sport (awd),SUV,4,5,4.0,Unleaded,Automatic,AWD,4.0,2.5,7.5,NEW,Red,Liverpool,NSW,47162.0
Porsche,Cayenne,2007,2007 Porsche Cayenne S,SUV,4,5,206149.0,Premium,Automatic,AWD,8.0,4.8,13.7,USED,Silver,Haberfield,NSW,18890.0
Ford,Kuga,2015,2015 Ford Kuga Ambiente (fwd),SUV,4,5,120656.0,Premium,Automatic,Front,4.0,1.5,7.2,USED,White,Caringbah,NSW,14950.0
Subaru,Outback,2014,2014 Subaru Outback 2.0D Premium,SUV,4,5,200507.0,Diesel,Automatic,AWD,4.0,2.0,6.5,USED,Grey,Ermington,NSW,15990.0
Ford,Focus,2013,2013 Ford Focus Trend,Hatchback,5,5,105228.0,Unleaded,Automatic,Front,4.0,2.0,6.6,USED,White,Minchinbury,NSW,14995.0
Volkswagen,Tiguan,2021,2021 Volkswagen Tiguan 110TSI Life,SUV,4,5,27875.0,Premium,Automatic,Front,4.0,1.4,7.7,USED,White,Liverpool,NSW,37990.0
Isuzu,MU-X,2014,2014 Isuzu MU-X LS-T (4X4),SUV,4,7,152657.0,Diesel,Automatic,4WD,4.0,3.0,8.4,USED,White,Granville,NSW,32999.0
Hyundai,Iload,2015,2015 Hyundai Iload,Commercial,4,3,262568.0,Diesel,Automatic,Rear,4.0,2.5,8.8,USED,White,Elderslie,NSW,15999.0
Hyundai,I30,2014,2014 Hyundai I30 Tourer Active 1.6 GDI,Wagon,4,5,98868.0,Unleaded,Automatic,Front,4.0,1.6,6.9,USED,Silver,Granville,NSW,16999.0
Ford,Falcon,2007,2007 Ford Falcon XT,Sedan,4,5,229860.0,Unleaded,Automatic,Rear,6.0,4.0,10.9,USED,Grey,Minchinbury,NSW,5990.0
Ford,Ranger,2019,2019 Ford Ranger Wildtrak 3.2 (4X4),Ute / Tray,4,5,132249.0,Diesel,Automatic,4WD,5.0,3.2,8.9,USED,Black,Greenacre,NSW,48800.0
LDV,T60,2022,2022 LDV T60 MAX Luxe (4X4),Ute / Tray,4,5,15.0,Diesel,Automatic,4WD,4.0,2.0,9.3,DEMO,Orange,Brookvale,NSW,38384.0
Toyota,Camry,2017,2017 Toyota Camry RZ S.e.,Sedan,4,5,54350.0,Unleaded,Automatic,Front,4.0,2.5,7.8,USED,White,Greenacre,NSW,24990.0
BMW,M440I,2020,2020 BMW M440I Xdrive,Coupe,2,4,15872.0,Premium,Automatic,AWD,6.0,3.0,7.8,USED,Black,Waterloo,NSW,99900.0
Mitsubishi,Outlander,2023,2023 Mitsubishi Outlander ES 5 Seat (2WD),SUV,4,5,5.0,Unleaded,Automatic,Front,4.0,2.5,7.5,DEMO,Black,Liverpool,NSW,43870.0
Mitsubishi,Lancer,2011,2011 Mitsubishi Lancer VR Sportback,Hatchback,5,5,230000.0,Unleaded,Manual,Front,4.0,2.0,7.9,USED,,Liverpool,NSW,5500.0
Toyota,Kluger,2019,2019 Toyota Kluger GXL (4X2),SUV,4,7,56460.0,Unleaded,Automatic,Front,6.0,3.5,9.1,USED,White,Smeaton Grange,NSW,42888.0
Ford,Ranger,2021,2021 Ford Ranger Raptor X 2.0 (4X4),Ute / Tray,4,5,16399.0,Diesel,Automatic,4WD,4.0,2.0,8.2,USED,Black,Artarmon,NSW,72990.0
BMW,320I,2013,2013 BMW 320I Touring Sport Line,Wagon,4,5,102446.0,Premium,Automatic,Rear,4.0,2.0,6.2,USED,Black,Croydon,NSW,24990.0
Mitsubishi,ASX,2017,2017 Mitsubishi ASX LS (2WD),SUV,4,5,160013.0,Unleaded,Automatic,Front,4.0,2.0,7.4,USED,Grey,Minchinbury,NSW,19990.0
Honda,Jazz,2012,2012 Honda Jazz Vibe,Hatchback,5,5,64912.0,Unleaded,Automatic,Front,4.0,1.3,6.6,USED,Green,Croydon,NSW,13990.0
Hyundai,IX35,2014,2014 Hyundai IX35 SE (fwd),SUV,4,5,64896.0,Unleaded,Automatic,Front,4.0,2.0,8.4,USED,Red,Brookvale,NSW,18990.0
Hyundai,IX35,2012,2012 Hyundai IX35 Highlander (awd),SUV,4,5,79998.0,Diesel,Automatic,AWD,4.0,2.0,7.5,USED,Green,Pennant Hills,NSW,19990.0
Mazda,CX-30,2023,2023 Mazda CX-30 G25 Touring (awd),SUV,4,5,7.0,Unleaded,Automatic,AWD,4.0,2.5,6.8,NEW,Grey,Arncliffe,NSW,46988.0
Toyota,Camry,2005,2005 Toyota Camry Sportivo,Sedan,4,5,246947.0,Unleaded,Automatic,Front,4.0,2.4,8.8,USED,Gold,Minto,NSW,5999.0
Volkswagen,Polo,2011,2011 Volkswagen Polo 66 TDI Comfortline,Hatchback,5,5,144255.0,Diesel,Manual,Front,4.0,1.6,4.7,USED,Grey,Minto,NSW,7999.0
Mazda,3,2015,2015 Mazda 3 SP25 GT,Hatchback,5,5,167670.0,Unleaded,Automatic,Front,4.0,2.5,6.1,USED,Red,Croydon,NSW,16990.0
Mitsubishi,Triton,2022,2022 Mitsubishi Triton GSR (4X4),Ute / Tray,4,5,10.0,Diesel,Automatic,4WD,4.0,2.4,8.6,DEMO,Orange,Arncliffe,NSW,67990.0
Mitsubishi,ASX,2021,2021 Mitsubishi ASX LS (2WD),SUV,4,5,58908.0,Unleaded,Automatic,Front,4.0,2.0,7.6,USED,Silver,Ryde,NSW,25480.0
Audi,A6,2021,2021 Audi A6 45 Tfsi Quattro S Line Mhev,Sedan,4,5,16896.0,Hybrid,Automatic,AWD,4.0,2.0,7.3,USED,Black,Zetland,NSW,85880.0
Kia,Carnival,2020,2020 Kia Carnival S,Wagon,4,8,5578.0,Unleaded,Automatic,Front,6.0,3.3,10.8,USED,White,Ryde,NSW,39888.0
Ford,Territory,2013,2013 Ford Territory Titanium (rwd),SUV,4,7,152258.0,Diesel,Automatic,Rear,6.0,2.7,8.2,USED,,Minchinbury,NSW,22995.0
Audi,A4,2021,2021 Audi A4 35 Tfsi S Line Mhev,Sedan,4,5,29945.0,Premium,Automatic,Front,4.0,2.0,6.1,USED,White,Artarmon,NSW,57990.0
Toyota,HiAce,2012,2012 Toyota HiAce LWB,Commercial,4,3,137912.0,Unleaded,Automatic,Rear,4.0,2.7,11.6,USED,White,Minchinbury,NSW,24995.0
Subaru,WRX,2018,2018 Subaru WRX Premium (awd),Sedan,4,5,99265.0,Premium,Manual,AWD,4.0,2.0,9.2,USED,Blue,Minchinbury,NSW,39995.0
LDV,G10,2021,2021 LDV G10 Barn Door,Commercial,4,2,44316.0,Diesel,Automatic,Rear,4.0,1.9,8.6,USED,White,Ryde,NSW,26888.0
Nissan,X-Trail,2020,2020 Nissan X-Trail ST 7 Seat (2WD) (5YR),SUV,4,7,74178.0,Unleaded,Automatic,Front,4.0,2.5,8.1,USED,Silver,Ryde,NSW,25888.0
Mitsubishi,ASX,2021,2021 Mitsubishi ASX LS (2WD),SUV,4,5,55949.0,Unleaded,Automatic,Front,4.0,2.0,7.6,USED,Blue,Ryde,NSW,25490.0
Hyundai,Palisade,2023,2023 Hyundai Palisade Elite (8 Seat),SUV,4,8,12.0,Diesel,Automatic,AWD,4.0,2.2,7.3,NEW,White,Penrith,NSW,75533.0
Holden,Commodore,2005,2005 Holden Commodore SV6,Sedan,4,5,170072.0,Unleaded,Automatic,Rear,6.0,3.6,11.5,USED,,Greystanes,NSW,10950.0
Holden,Epica,2011,2011 Holden Epica CDX,Sedan,4,5,157000.0,Diesel,Automatic,Front,4.0,2.0,7.6,USED,Silver,Windsor,NSW,8888.0
Kia,Sportage,2018,2018 Kia Sportage SI (fwd),SUV,4,5,32237.0,Unleaded,Automatic,Front,4.0,2.0,7.9,USED,White,Alexandria,NSW,27990.0
Land,Rover,2018,2018 Land Rover Range Rover Evoque D150 R-Dynamic S (110KW),SUV,4,5,83441.0,Diesel,Automatic,AWD,4.0,2.0,5.7,USED,Grey,Blacktown,NSW,58999.0
Honda,Odyssey,2006,2006 Honda Odyssey Luxury,Wagon,4,7,210358.0,Unleaded,Automatic,Front,4.0,2.4,9.4,USED,Silver,Saint Marys,NSW,7777.0
Audi,A6,2015,2015 Audi A6 3.0 TDI Biturbo Quattro,Sedan,4,5,91234.0,Diesel,Automatic,AWD,6.0,3.0,6.1,USED,White,Saint Marys,NSW,39888.0
Mazda,CX-9,2023,2023 Mazda CX-9 Touring (awd),SUV,4,7,120.0,Unleaded,Automatic,AWD,4.0,2.5,8.8,DEMO,Grey,Kirrawee,NSW,66500.0
Holden,Captiva,2015,2015 Holden Captiva 7 LTZ (4X4),SUV,4,7,167691.0,Diesel,Automatic,AWD,4.0,2.2,8.1,USED,Silver,Minchinbury,NSW,15995.0
Hyundai,Tucson,2022,2022 Hyundai Tucson Elite N Line (awd),SUV,4,5,10.0,Diesel,Automatic,AWD,4.0,2.0,6.3,NEW,Red,Arncliffe,NSW,53044.0
Nissan,Pulsar,2014,2014 Nissan Pulsar ST,Sedan,4,5,140219.0,Unleaded,Automatic,Front,4.0,1.8,6.7,USED,Blue,Minchinbury,NSW,13990.0
Mitsubishi,Triton,2022,2022 Mitsubishi Triton GLS (4X4) Sport Edition,Ute / Tray,4,5,1038.0,Diesel,Automatic,4WD,4.0,2.4,8.6,DEMO,White,Pennant Hills,NSW,60880.0
Ford,Territory,2011,2011 Ford Territory TX (rwd),SUV,4,5,167095.0,Unleaded,Automatic,Rear,6.0,4.0,10.6,USED,Blue,Lansvale,NSW,10499.0
Kia,Sportage,2014,2014 Kia Sportage SI Premium (fwd),SUV,4,5,186712.0,Unleaded,Automatic,Front,4.0,2.0,8.8,USED,Blue,Mcgraths Hill,NSW,14999.0
Mitsubishi,Triton,2023,2023 Mitsubishi Triton Glx+ (4X4),Ute / Tray,4,5,10.0,Diesel,Automatic,4WD,4.0,2.4,8.6,NEW,Silver,Arncliffe,NSW,52710.0
Suzuki,Swift,2022,2022 Suzuki Swift GL Navi Plus,Hatchback,5,5,15.0,Unleaded,Automatic,Front,4.0,1.2,4.8,NEW,Blue,Warwick Farm,NSW,28085.0
Volkswagen,Tiguan,2022,2022 Volkswagen Tiguan 110TSI Life,SUV,4,5,21.0,Premium,Automatic,Front,4.0,1.4,7.7,DEMO,White,Liverpool,NSW,40990.0
Mazda,CX-5,2023,2023 Mazda CX-5 Maxx Sport (awd),SUV,4,5,2.0,Unleaded,Automatic,AWD,4.0,2.5,7.5,DEMO,Blue,Liverpool,NSW,46346.0
Volvo,XC90,2014,2014 Volvo XC90 D5 R-Design,SUV,4,7,231419.0,Diesel,Automatic,AWD,5.0,2.4,9.6,USED,Blue,Five Dock,NSW,12499.0
Subaru,Impreza,2009,2009 Subaru Impreza WRX (awd),Hatchback,5,5,108602.0,Premium,Manual,AWD,4.0,2.5,10.7,USED,White,Seven Hills,NSW,17995.0
Audi,A3,2011,2011 Audi A3 Sportback 2.0 TDI Ambition,Hatchback,5,5,147000.0,Diesel,Automatic,Front,4.0,2.0,5.7,USED,White,Lidcombe,NSW,9800.0
Hyundai,IX35,2012,2012 Hyundai IX35 Active (fwd),SUV,4,5,99581.0,Unleaded,Automatic,Front,4.0,2.0,8.5,USED,Black,Minchinbury,NSW,13995.0
Audi,A6,2009,2009 Audi A6 2.0 Tfsi,Sedan,4,5,114000.0,Premium,Automatic,Front,4.0,2.0,8.5,USED,Black,Lidcombe,NSW,8200.0
Toyota,Hiace,2007,2007 Toyota Hiace Slwb,Commercial,4,3,354238.0,Unleaded,Manual,Rear,4.0,2.7,12.4,USED,White,Minchinbury,NSW,14990.0
Subaru,Outback,2018,2018 Subaru Outback 3.6R,SUV,4,5,45376.0,Unleaded,Automatic,AWD,6.0,3.6,9.9,USED,Blue,Padstow,NSW,41990.0
Kia,Cerato,2019,2019 Kia Cerato S Safety Pack,Sedan,4,5,53781.0,Unleaded,Automatic,Front,4.0,2.0,7.4,USED,Blue,Alexandria,NSW,23490.0
Toyota,Corolla,2017,2017 Toyota Corolla Ascent,Hatchback,5,5,84779.0,Unleaded,Automatic,Front,4.0,1.8,6.1,USED,Silver,Seven Hills,NSW,22900.0
Nissan,Dualis,2008,2008 Nissan Dualis ST (4X4),SUV,4,5,190400.0,Unleaded,Automatic,AWD,4.0,2.0,8.5,USED,Silver,Sylvania,NSW,8000.0
Mitsubishi,Triton,2023,2023 Mitsubishi Triton GLS (4X4) Sport Edition,Ute / Tray,4,5,13.0,Diesel,Automatic,4WD,4.0,2.4,8.6,DEMO,Black,Liverpool,NSW,59990.0
Mini,Cooper,2012,2012 Mini Cooper S,Hatchback,2,4,154822.0,Premium,Automatic,Front,4.0,1.6,6.7,USED,Silver,Cabramatta,NSW,13990.0
Holden,Calais,2008,2008 Holden Calais V 60TH Anniversary,Sedan,4,5,101000.0,Premium,Automatic,Rear,8.0,6.0,14.6,USED,Green,Smithfield,NSW,24999.0
Toyota,Landcruiser,2015,2015 Toyota Landcruiser Prado GXL (4X4),SUV,4,7,252019.0,Diesel,Automatic,4WD,4.0,3.0,8.5,USED,White,Five Dock,NSW,39990.0
